0,7.7,149,0,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,0.7,38.6
0.7,7.7,149,2.1,38.6
0.7,7.7,149,0.7,38.6
0.7,7.7,149,2.1,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,0.7,38.6
1.5,7.7,149,2.2,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,2.1,38.6
0.7,7.7,149,2.1,38.6
0,7.7,149,0,38.6
0.7,7.7,149,2.1,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,2.1,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,2.1,38.6
0.7,7.7,149,0.7,38.6
0.7,7.7,149,0.7,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,3.5,38.6
0.7,7.7,149,2.1,38.6
0,7.7,149,0,38.6
0.8,7.7,149,1.5,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,0.7,38.6
0.7,7.7,149,2.1,38.6
0.7,7.7,149,0.7,38.6
0.7,7.7,149,1.4,38.6
0.7,7.7,149,0.7,38.6
0.7,7.7,150,2.1,38.6
0.7,7.7,150,1.4,38.6
0.7,7.7,150,1.4,38.6
0.7,7.7,150,1.4,38.6
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,1.4,38.5
0,7.7,150,0,38.5
0.7,7.7,150,4.9,38.5
0.7,7.7,150,0.7,38.5
0,7.7,150,0,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,3.5,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,0.7,38.5
0,7.7,150,0,38.5
1.5,7.7,150,2.9,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,3.5,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,1.4,38.5
0,7.7,150,0,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,0.7,38.5
1.5,7.7,150,1.5,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,0.7,38.5
1.5,7.7,150,2.2,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,3.5,38.5
0.7,7.7,150,0.7,38.5
0,7.7,150,0,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0,7.7,150,0,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,2.8,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,2.8,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
1.5,7.7,150,2.9,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,1.4,38.5
0,7.7,150,0,38.5
0.7,7.7,150,2.1,38.5
0.7,7.7,150,1.4,38.5
0,7.7,150,0,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,0.7,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0.7,7.7,150,1.4,38.5
0.8,7.7,146,2.3,38.5
0.8,7.7,146,1.6,38.5
0.7,7.7,146,1.4,38.5
0,7.7,146,0,38.5
1.5,7.7,146,2.2,38.5
0.8,7.7,146,1.6,38.5
0.8,7.7,146,3.2,38.5
0.8,7.7,146,1.6,38.5
0.8,7.7,146,1.6,38.5
0.8,7.7,146,0.8,38.5
0.7,7.7,146,1.4,38.5
0.8,7.7,146,2.2,38.5
0,7.7,144,0,38.5
0.8,7.7,144,2.4,38.5
0.8,7.7,144,1.6,38.5
0.8,7.7,144,0.8,38.5
0.8,7.7,144,2.4,38.5
0.8,7.7,144,0.8,38.5
0.8,7.7,144,2.2,38.5
1.5,7.7,144,3.1,38.5
0,7.7,144,0,38.5
0.8,7.7,144,2.4,38.5
0.8,7.7,145,0.8,38.5
0.7,7.7,145,2.8,38.5
0.7,7.7,145,0.7,38.5
0.7,7.7,145,0.7,38.5
0.7,7.7,145,0.7,38.5
0.7,7.7,145,2.1,38.5
0.7,7.7,145,0.7,38.5
0.7,7.7,145,1.4,38.5
1.5,7.7,145,1.5,38.5
0.7,7.7,145,0.7,38.5
0.7,7.7,145,1.4,38.5
0.7,7.7,145,0.7,38.5
1.5,7.7,146,4.3,38.5
0.7,7.7,146,1.4,38.5
0.7,7.7,146,0.7,38.5
0.7,7.7,146,2.1,38.5
0.7,7.7,146,0.7,38.5
1.5,7.7,146,2.2,38.5
0.7,7.7,146,0.7,38.5
0.7,7.7,146,2.1,38.5
0.7,7.7,146,1.4,38.3
0,7.7,146,0,38.3
0.7,7.7,146,3.5,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,2.8,38.3
0.7,7.7,146,2.1,38.3
0,7.7,146,0,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,145,3.5,38.3
0,7.7,146,0,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,144,0.7,38.3
0,7.7,144,0,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
1.5,7.7,145,2.9,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.8,38.3
0.7,7.7,145,0.7,38.3
0,7.7,145,0,38.3
0.7,7.7,145,1.4,38.3
0,7.7,145,0,38.3
0.7,7.7,145,2.8,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,146,0.7,38.3
0,7.7,146,0,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,147,1.4,38.3
0.7,7.7,147,2.8,38.3
0.7,7.7,147,1.4,38.3
0,7.7,147,0,38.3
0.7,7.7,147,2.1,38.3
0.7,7.7,147,0.7,38.3
1.5,7.7,147,2.9,38.3
0.7,7.7,147,1.4,38.3
0.7,7.7,147,1.4,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.8,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,1.4,38.3
1.5,7.7,148,2.2,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,2.1,38.3
0,7.7,148,0,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,0.7,38.3
0,7.7,148,0,38.3
0.7,7.7,148,3.5,38.3
0.7,7.7,148,2.8,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.8,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,1.4,38.3
2.2,7.7,148,3.6,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,2.8,38.3
0,7.7,148,0,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,2.1,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,0.8,38.3
0.7,7.7,148,0.7,38.3
0.8,7.7,148,0.8,38.3
1.5,7.7,148,2.9,38.3
0.7,7.7,148,0.7,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,2.4,38.3
0,7.7,148,0,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,149,2.4,38.3
0.7,7.7,149,0.7,38.3
0.7,7.7,149,3.5,38.3
0.7,7.7,149,1.4,38.3
0.7,7.7,149,1.4,38.3
0.7,7.7,149,1.4,38.3
0.7,7.7,149,2.1,38.3
0.7,7.7,149,1.4,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
1.5,7.7,148,2.2,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
1.5,7.7,148,3.6,38.3
0,7.7,148,0,38.3
0.7,7.7,148,1.4,38.3
1.5,7.7,148,3.6,38.3
0,7.7,148,0,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,1.4,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0,7.7,148,0,38.3
0.7,7.7,148,0.7,38.3
0.7,7.7,148,2.1,38.3
0,7.7,148,0,38.3
0.7,7.7,148,2.8,38.3
0,7.7,148,0,38.3
0.7,7.7,148,1.4,38.3
0.8,7.7,148,3.2,38.3
0.8,7.7,148,1.6,38.3
1.5,7.7,148,2.3,38.3
0.8,7.7,148,1.6,38.3
0,7.7,148,0,38.3
0.8,7.7,148,1.5,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,1.6,38.3
0,7.7,148,0,38.3
1.5,7.7,148,3.1,38.3
0.8,7.7,148,4,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,1.5,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,0.8,38.3
0,7.7,148,0,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,2.9,38.3
0,7.7,148,0,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,0.8,38.3
0.7,7.7,148,1.4,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,3.2,38.3
0,7.7,148,0,38.3
0.7,7.7,148,2.1,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,1.6,38.3
0,7.7,148,0,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,4.8,38.3
0,7.7,148,0,38.3
1.5,7.7,148,3.9,38.3
0.8,7.7,148,0.8,38.3
0,7.7,148,0,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,3.2,38.3
0.7,7.7,148,0.7,38.3
0,7.7,148,0,38.3
1.5,7.7,148,3.1,38.3
0.8,7.7,148,2.4,38.3
0.8,7.7,148,0.8,38.3
0.8,7.7,148,1.6,38.3
0,7.7,148,0,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,148,1.6,38.3
0.8,7.7,147,0.8,38.3
0.8,7.7,147,0.8,38.3
0.8,7.7,147,2.4,38.3
0.8,7.7,147,1.6,38.3
0.7,7.7,147,0.7,38.3
0.8,7.7,147,0.8,38.3
0.8,7.7,147,0.8,38.3
0.8,7.7,147,2.4,38.3
0.8,7.7,147,0.8,38.3
0.8,7.7,147,3.9,38.3
0.8,7.7,147,0.8,38.3
0.8,7.7,147,1.6,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,2.4,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,2.4,38.3
1.5,7.7,146,2.3,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,3.2,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0,7.7,146,0,38.3
0.8,7.7,146,2.4,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,1.6,38.3
0,7.7,146,0,38.3
0.8,7.7,146,2.4,38.3
1.5,7.7,146,1.5,38.3
0.8,7.7,146,2.4,38.3
0.8,7.7,146,2.4,38.3
0,7.7,146,0,38.3
0.8,7.7,146,2.9,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,145,1.6,38.3
0,7.7,145,0,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0,7.7,145,0,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,1.4,38.3
1.5,7.7,145,2.9,38.3
0,7.7,146,0,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,2.1,38.3
0,7.7,145,0,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0,7.7,145,0,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
1.5,7.7,145,2.2,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0,7.7,145,0,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
