0,7.7,149,0,38.6
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
1.5,7.7,145,2.9,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
0,7.7,145,0,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
1.5,7.7,145,1.5,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,2.4,38.3
1.5,7.7,145,3.1,38.3
0.8,7.7,145,2.4,38.3
0.8,7.7,145,1.6,38.3
0,7.7,145,0,38.3
0.8,7.7,145,3.2,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,2.4,38.3
0,7.7,145,0,38.3
0.8,7.7,144,3.2,38.3
0,7.7,144,0,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,3.2,38.3
0,7.7,144,0,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,5.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,4,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,1.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
1.5,7.7,144,3.1,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,2.4,38.3
0,7.7,144,0,38.3
0.8,7.7,144,2.4,38.3
0,7.7,144,0,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,3.2,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
1.5,7.7,144,2.3,38.3
0,7.7,144,0,38.3
0.8,7.7,144,2.4,38.3
0,7.7,144,0,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,2.4,38.3
0,7.7,144,0,38.3
1.5,7.7,144,3.1,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,143,1.6,38.3
0.8,7.7,144,2.4,38.3
0.7,7.7,144,3.5,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,1.4,38.3
0,7.7,144,0,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,1.4,38.3
0,7.7,144,0,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,2.1,38.3
0,7.7,144,0,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,0.7,38.3
1.5,7.7,144,2.2,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,2.8,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,144,0.7,38.3
0.7,7.7,144,0.7,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,2.4,38.3
0,7.7,144,0,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
1.5,7.7,144,3.1,38.3
0,7.7,144,0,38.3
1.5,7.7,144,3.9,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,3.2,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0,7.7,144,0,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,144,2.4,38.3
0,7.7,144,0,38.3
1.5,7.7,144,3.1,38.3
0,7.7,144,0,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,1.6,38.3
0.8,7.7,144,0.8,38.3
0.8,7.7,144,2.4,38.3
0.8,7.7,145,2.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,1.4,38.3
0,7.7,144,0,38.3
0.7,7.7,144,2.8,38.3
1.5,7.7,144,2.2,38.3
0.7,7.7,144,1.4,38.3
0.8,7.7,144,3.2,38.3
0,7.7,144,0,38.3
0.7,7.7,143,1.4,38.3
0.7,7.7,143,1.4,38.3
0.7,7.7,143,0.7,38.3
0.7,7.7,143,0.7,38.3
0.7,7.7,143,1.4,38.3
0.7,7.7,143,0.7,38.3
0.7,7.7,142,1.4,38.3
0.8,7.7,142,0.8,38.3
0.7,7.7,142,0.7,38.3
0.7,7.7,141,0.7,38.3
0.7,7.7,142,2.1,38.3
0.7,7.7,143,3.5,38.3
0.7,7.7,143,0.7,38.3
0.7,7.7,143,2.1,38.3
0.7,7.7,144,1.4,38.3
0.7,7.7,145,0.7,38.3
2.2,7.7,145,2.9,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,2.1,38.3
0,7.7,145,0,38.3
0.7,7.7,145,2.1,38.3
0,7.7,145,0,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.8,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
1.5,7.7,145,2.2,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0,7.7,145,0,38.3
0.7,7.7,145,3.5,38.3
0.7,7.7,145,0.7,38.3
1.5,7.7,145,2.2,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,1.4,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.1,38.3
0.7,7.7,145,0.7,38.3
0.7,7.7,145,2.8,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
1.5,7.7,146,3.6,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,0.7,38.3
1.5,7.7,146,2.2,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,2.1,38.3
0,7.7,146,0,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0,7.7,146,0,38.3
0.7,7.7,146,2.8,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,2.1,38.3
0,7.7,146,0,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0,7.7,146,0,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,1.4,38.3
1.5,7.7,146,2.2,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.8,38.3
1.5,7.7,146,2.9,38.3
0,7.7,146,0,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,3.2,38.3
0,7.7,146,0,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,2.4,38.3
0,7.7,146,0,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,3.2,38.3
0.8,7.7,146,2.4,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,2.4,38.3
0.8,7.7,146,3.2,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.7,7.7,146,3.5,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,146,1.6,38.3
0,7.7,146,0,38.3
0.7,7.7,146,2.8,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.8,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,1.4,38.3
0,7.7,146,0,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
2.2,7.7,146,3.6,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,2.1,38.3
0,7.7,146,0,38.3
0.7,7.7,146,2.1,38.3
0,7.7,146,0,38.3
0.7,7.7,146,1.4,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,2.1,38.3
1.5,7.7,146,4.4,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,2.1,38.3
0.7,7.7,146,0.7,38.3
0.7,7.7,146,1.4,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,3.2,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,3.2,38.3
0.8,7.7,146,2.4,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,3.2,38.3
0,7.7,146,0,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,0.8,38.3
0.7,7.7,146,1.4,38.3
1.5,7.7,146,3.1,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,2.4,38.3
0.8,7.7,146,1.6,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,146,0.8,38.3
0.8,7.7,145,3.2,38.3
0.8,7.7,145,1.6,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,2.4,38.3
0.8,7.7,145,1.6,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,2.4,38.3
0,7.7,145,0,38.3
0.8,7.7,145,2.4,38.3
0,7.7,145,0,38.3
0.8,7.7,145,0.8,38.3
1.5,7.7,145,2.3,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,1.6,38.3
0.8,7.7,145,1.6,38.3
0,7.7,145,0,38.3
0.8,7.7,145,2.4,38.3
0.8,7.7,145,1.6,38.3
0.8,7.7,145,2.4,38.3
0.8,7.7,145,0.8,38.3
0,7.7,145,0,38.3
1.5,7.7,145,2.9,38.3
0.8,7.7,145,2.4,38.3
0.7,7.7,145,0.7,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,1.6,38.3
0.7,7.7,145,2.1,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,1.6,38.3
0.8,7.7,145,0.8,38.3
0.8,7.7,145,1.6,38.3
0.8,7.7,145,1.6,38.3
0.8,7.7,145,2.4,38.3
0,7.7,145,0,38.3
0.8,7.7,145,2.4,38.3
0.8,7.7,143,0.8,38.3
0.8,7.7,144,2.4,38.3
0.7,7.7,144,1.4,38.3
0,7.7,144,0,38.3
0.7,7.7,144,2.1,38.3
0.7,7.7,144,0.7,38.3
